id,last_action_x,days,points_at_opt_out,action,opt_out_prob,status
opted_out_1602585607:e45adfa4623ce4e7125bd81a09fce2d3258d77f4,reward,0.0017592592592592595,50,reward,0.15732758620689655,opted_out
opted_out_1602613167:6a8def1ba0b7c99e34dd55dfefbc5418967b0699,reward,0.003263888888888889,50,reward,0.15732758620689655,opted_out
opted_out_1602680816:0dfd5fd82531afbf61f578d82604677840b51b87,reward,0.003935185185185185,50,reward,0.15732758620689655,opted_out
opted_out_1620039152:e05552dee17c5e05f12e393a4f02d33375f1c56f,reward,178.92348379629632,50,reward,0.15732758620689655,opted_out
opted_out_1607925843:f9dc66d1bd206abb604a275f3f3a8124850230db,reward,0.03491898148148148,50,reward,0.15732758620689655,opted_out
opted_out_1607034754:59fb3260abb107d7989a98241ceaa1f37c84b228,reward,5.196041666666667,100,reward,0.15732758620689655,opted_out
opted_out_1606890484:c89e6e2c336047231626f224868ee3aa879b8e7f,reward,0.002210648148148148,50,reward,0.15732758620689655,opted_out
opted_out_1606926276:d18d5035439eccd5d3e4cd9a3b6f1a4c4f9357cd,reward,0.028784722222222225,50,reward,0.15732758620689655,opted_out
opted_out_1619880249:ffe7a8dbc322442a709d0a339ac6266bbaa03223,reward,0.00021990740740740743,50,reward,0.15732758620689655,opted_out
opted_out_1640703600:2a7ce34cac2b5114f3b926c8d9f5565cb22db7ec,reward,6.325567129629628,100,reward,0.15732758620689655,opted_out
opted_out_1658573005:e8027974eb2ac623690d54a8f39fcd1362112dfa,reward,226.26788194444444,50,reward,0.15732758620689655,opted_out
opted_out_1598722628:8c1764c2d041ab5cb8ded7dff874225d7e16f301,profile,3.154733796296296,100,profile,0.1810344827586207,opted_out
opted_out_1632576983:54a0da6afa55c93975772190f8b7758efcf5a2c7,profile,0.0019444444444444446,100,profile,0.1810344827586207,opted_out
opted_out_1619250376:02ed20767089f02ad32404a1d7642d8b26913fdf,profile,0.003240740740740741,100,profile,0.1810344827586207,opted_out
opted_out_1624712298:916bb8fb840f716bd2337a91181ad733a9694380,profile,0.0009837962962962962,100,profile,0.1810344827586207,opted_out
opted_out_1626846661:022695d5b546efab48ecd99f161fe8048c8cbb25,profile,0.0013310185185185185,69,profile,0.1810344827586207,opted_out
opted_out_1618656382:589543544e204d8111fddbe8c903d62366f5bce1,profile,0.00125,85,profile,0.1810344827586207,opted_out
opted_out_1624270564:64e15f5a12e273cc09c4f2cef5fdb6063e26e523,profile,0.0016203703703703705,97,profile,0.1810344827586207,opted_out
opted_out_1625325507:8abe87f51f45c88051395260606b3accfe4823bb,profile,0.010949074074074076,100,profile,0.1810344827586207,opted_out
opted_out_1623019877:ed3170f05df1db03dccf5a554c72845e3dc7e0e8,profile,17.041608796296295,100,profile,0.1810344827586207,opted_out
opted_out_1622342592:bbfdcf3f2de24440303565f0a21ffa0db1a48f3f,profile,0.0012037037037037038,97,profile,0.1810344827586207,opted_out
opted_out_1597327194:b4f27ed5e9d0f4c004e04f640b93e6f83cda7dcb,profile,10.249791666666667,50,profile,0.1810344827586207,opted_out
opted_out_1598722693:09dd71080aca6b2cb4ed0e3ed0e572409f9acf49,profile,85.2475925925926,50,profile,0.1810344827586207,opted_out
opted_out_1595233398:5bed4071308fc9cc9a0b606d5a6f40a22ddf116a,profile,42.36162037037037,50,profile,0.1810344827586207,opted_out
opted_out_1611593133:dfb86173d83a35d587602b8e42e1cc2209a9b891,profile,51.08234953703704,100,profile,0.1810344827586207,opted_out
opted_out_1627012374:c6c731ddacf6e3b8d474239e0ecd622c24ac5b10,profile,1.7546412037037038,50,profile,0.1810344827586207,opted_out
opted_out_1612625359:3b004bec191ebad14950515018dc821cc4e457fc,profile,183.70028935185184,50,profile,0.1810344827586207,opted_out
opted_out_1600466629:5f0187a4dbb7b87ced749de02ff9f28bb83aa142,profile,99.46434027777778,100,profile,0.1810344827586207,opted_out
opted_out_1593765337:c5d842d1608e243c2cc19b8442686c34762f1376,profile,0.050613425925925916,50,profile,0.1810344827586207,opted_out
opted_out_1636901529:6639aab539d09b67758d8772028d6cd6ad862b0b,profile,0.5628125,50,profile,0.1810344827586207,opted_out
opted_out_1596474739:139813a0bb6ce458c9c7a4b122e5d5dd3adea7c2,profile,0.00048611111111111115,50,profile,0.1810344827586207,opted_out
opted_out_1596477045:7fa39e85e277fa06420b6534b53e422f042502ba,profile,0.000462962962962963,100,profile,0.1810344827586207,opted_out
opted_out_1598520068:50f51f85eecc7d16309fad8fbccca4aeba49fe7a,profile,0.5113657407407407,50,profile,0.1810344827586207,opted_out
opted_out_1626138888:ac563043aca64b4b1c88b9b6ecfc39dcec608eb5,profile,0.0019328703703703704,50,profile,0.1810344827586207,opted_out
opted_out_1600426915:5e7a64808e7ce6cf8220ee7945ca0561acf29413,profile,0.004513888888888889,50,profile,0.1810344827586207,opted_out
opted_out_1601264886:ac4fae035ee04cbf47c075ca4cc6206d6a2139f8,profile,0.00034722222222222224,50,profile,0.1810344827586207,opted_out
opted_out_1610033984:d19e416ba91cb318299bac8658c320baab6121c1,profile,0.4894328703703704,100,profile,0.1810344827586207,opted_out
opted_out_1605657304:be2f807332f990a9b90648852d8fba75e8a341fa,profile,6.867453703703704,50,profile,0.1810344827586207,opted_out
opted_out_1608170701:474f4c9cc2ddffb082d254d723eeb8d943bc6e57,profile,0.00048611111111111115,100,profile,0.1810344827586207,opted_out
opted_out_1610042238:d19e416ba91cb318299bac8658c320baab6121c1,profile,0.09512731481481483,50,profile,0.1810344827586207,opted_out
opted_out_1615362594:f2a0e68bcad156cd26e0bb3c583deda54efe8177,profile,0.00125,100,profile,0.1810344827586207,opted_out
opted_out_1610521767:3cdf44d7311b17417387c4deb066afffe4052342,profile,0.02180555555555556,50,profile,0.1810344827586207,opted_out
opted_out_1612356699:d8091e8d13f9c40b03f6bbe3a0ebc3d7b7bb807f,profile,0.004918981481481482,100,profile,0.1810344827586207,opted_out
opted_out_1616654829:1a1794ca076e61f35b077e73366eeb905319ebca,profile,22.49043981481481,50,profile,0.1810344827586207,opted_out
opted_out_1635703896:bc959ac4b14e842d4049f2e4aa671bb8f022da86,profile,0.004201388888888889,100,profile,0.1810344827586207,opted_out
opted_out_1622264923:5193f95b4fdf2be93d55f71703500d334b16bb0b,profile,49.8372337962963,100,profile,0.1810344827586207,opted_out
opted_out_1620806998:e2e89239a2820cf247f04d299201b266204abf7e,profile,43.18222222222222,100,profile,0.1810344827586207,opted_out
opted_out_1624533322:0d730bc1eb6e865aaa736e1fe379770623f3625b,profile,0.000462962962962963,100,profile,0.1810344827586207,opted_out
opted_out_1619416261:ffe7a8dbc322442a709d0a339ac6266bbaa03223,profile,0.001875,100,profile,0.1810344827586207,opted_out
opted_out_1619416462:ffe7a8dbc322442a709d0a339ac6266bbaa03223,profile,0.0004976851851851852,50,profile,0.1810344827586207,opted_out
opted_out_1619879618:ffe7a8dbc322442a709d0a339ac6266bbaa03223,profile,0.0012268518518518518,50,profile,0.1810344827586207,opted_out
opted_out_1619881491:53a74d7699a3c1700b3ded468f8329fba9ed36c7,profile,0.019479166666666662,100,profile,0.1810344827586207,opted_out
opted_out_1627012476:df795fa5d4ddf015a4d90d97b7c8f66f0a633b8b,profile,4.10894675925926,100,profile,0.1810344827586207,opted_out
opted_out_1622448133:22ba25c1147266dfd1ce215070cc221ac94ff314,profile,0.2509490740740741,100,profile,0.1810344827586207,opted_out
opted_out_1629211389:19eb2dcc33783f89437997e3c4d7856ed45acc48,profile,48.29925925925926,50,profile,0.1810344827586207,opted_out
opted_out_1625172463:530a97e0c3b490a1e0873631c44422a11ebc56a5,profile,0.005960648148148148,50,profile,0.1810344827586207,opted_out
opted_out_1625333355:64e15f5a12e273cc09c4f2cef5fdb6063e26e523,profile,0.002638888888888889,50,profile,0.1810344827586207,opted_out
opted_out_1630483443:311022a3db20b6d5c6e69d313ce746f0858e4743,profile,0.0051504629629629635,100,profile,0.1810344827586207,opted_out
opted_out_1636732501:0011ccf370fce6f4b628c5f3a2d9787f021b2c58,profile,7.511597222222222,100,profile,0.1810344827586207,opted_out
opted_out_1637139256:29226ea097cc90161a87dc39e2beebe45af8af6a,profile,14.005277777777776,50,profile,0.1810344827586207,opted_out
opted_out_1635867898:a526652a0b2f3b5f800a36fe91a1a17edfe69269,profile,0.00024305555555555558,50,profile,0.1810344827586207,opted_out
opted_out_1591294907:41fd9d28fe9960aa1d7f726c0042fa5b345136e1,profile,0.0001967592592592593,50,profile,0.1810344827586207,opted_out
opted_out_1591295068:41fd9d28fe9960aa1d7f726c0042fa5b345136e1,profile,0.00027777777777777783,50,profile,0.1810344827586207,opted_out
opted_out_1595233143:15dd2d2e2c0baa134e287522ba32f571e63e7958,profile,45.228877314814824,100,profile,0.1810344827586207,opted_out
opted_out_1591517109:811878a3e2f96f07712f3db67e9ce7de500a71dd,profile,0.0012731481481481485,50,profile,0.1810344827586207,opted_out
opted_out_1591519047:2c358c7bd217afb00aa195ca47ec671fe75a3909,profile,0.0017592592592592595,50,profile,0.1810344827586207,opted_out
opted_out_1595163727:bc97bc0d0f7fb981d85d27c8709a1b9fcc5036ce,profile,42.05966435185185,50,profile,0.1810344827586207,opted_out
opted_out_1595233342:48854821fe8949858e840b28953814542c5d5736,profile,42.60991898148149,50,profile,0.1810344827586207,opted_out
opted_out_1591580587:7c0fc34b5d8f315379dc29efac1a5b0bc6ee1816,profile,0.0005555555555555557,50,profile,0.1810344827586207,opted_out
opted_out_1595233338:561be87a5d547c1878b11a467797d3f2bc8a0bb4,profile,42.251423611111115,50,profile,0.1810344827586207,opted_out
opted_out_1591436597:ffc813cc423bbdc0b2479a76126616384d95be63,profile,0.005208333333333333,50,profile,0.1810344827586207,opted_out
opted_out_1591639059:6c345163526f6b87ff58922baf80e5ffa0b76a46,profile,0.00020833333333333332,50,profile,0.1810344827586207,opted_out
opted_out_1591639107:6c345163526f6b87ff58922baf80e5ffa0b76a46,profile,0.00020833333333333332,50,profile,0.1810344827586207,opted_out
opted_out_1591639306:6c345163526f6b87ff58922baf80e5ffa0b76a46,profile,0.00021990740740740743,50,profile,0.1810344827586207,opted_out
opted_out_1591639423:6c345163526f6b87ff58922baf80e5ffa0b76a46,profile,0.00032407407407407406,50,profile,0.1810344827586207,opted_out
opted_out_1591639496:6c345163526f6b87ff58922baf80e5ffa0b76a46,profile,0.0005092592592592592,50,profile,0.1810344827586207,opted_out
opted_out_1598722711:6c345163526f6b87ff58922baf80e5ffa0b76a46,profile,81.4350462962963,50,profile,0.1810344827586207,opted_out
opted_out_1598722731:abd3da94d6083d41fd7bce60345b1dabff61c6a3,profile,80.06390046296295,50,profile,0.1810344827586207,opted_out
opted_out_1595233442:ddcdd0ae293f145468314fd5d8502543ed2bd47c,profile,39.1385300925926,50,profile,0.1810344827586207,opted_out
opted_out_1595349184:16a3720fe9c329c8cbc3340b14b1707dc6c6ddb2,profile,0.0002662037037037037,50,profile,0.1810344827586207,opted_out
opted_out_1618115954:4bc2c58b2d77cc0d8cf23f8ae500bcbc9bebe292,profile,0.002430555555555556,100,profile,0.1810344827586207,opted_out
opted_out_1596472994:404cc2c3a21a3a6e6674bab30f894e71c1717722,profile,0.0006712962962962962,50,profile,0.1810344827586207,opted_out
opted_out_1596473226:404cc2c3a21a3a6e6674bab30f894e71c1717722,profile,0.0018402777777777773,50,profile,0.1810344827586207,opted_out
opted_out_1596474076:404cc2c3a21a3a6e6674bab30f894e71c1717722,profile,0.0020601851851851853,50,profile,0.1810344827586207,opted_out
opted_out_1596475008:1f2b6428c8fff44d6777e63fefa290f18995cab1,profile,0.0004282407407407408,50,profile,0.1810344827586207,opted_out
opted_out_1596475059:1f2b6428c8fff44d6777e63fefa290f18995cab1,profile,0.0001967592592592593,50,profile,0.1810344827586207,opted_out
opted_out_1598676949:21426dba4a3de4c73ba8fbb73f01c12820c7cc21,profile,0.00015046296296296297,50,profile,0.1810344827586207,opted_out
opted_out_1600524768:756ec3aa33ae9d9501982370eec34ba27ea8df49,profile,0.0022453703703703702,50,profile,0.1810344827586207,opted_out
opted_out_1600525490:756ec3aa33ae9d9501982370eec34ba27ea8df49,profile,0.004224537037037037,50,profile,0.1810344827586207,opted_out
opted_out_1619930764:aadb61aa608057caaa20ddcf227c52ab6e11b6fb,profile,0.003043981481481481,100,profile,0.1810344827586207,opted_out
opted_out_1601202855:94f1c9347d228800d63a21f838d478ff94447fbf,profile,0.005787037037037037,50,profile,0.1810344827586207,opted_out
opted_out_1608310947:b1378b3452ab4ba8ad618fd131fed965b5afba1e,profile,0.0010995370370370369,50,profile,0.1810344827586207,opted_out
opted_out_1619195028:e15f818e2e948ad764274ed252f698cf062d8a45,profile,121.00104166666668,50,profile,0.1810344827586207,opted_out
opted_out_1611370951:d55511231eed7b27a68571828d06fe7faac4dfcf,profile,13.653657407407408,50,profile,0.1810344827586207,opted_out
opted_out_1626850556:022695d5b546efab48ecd99f161fe8048c8cbb25,profile,0.0409375,50,profile,0.1810344827586207,opted_out
opted_out_1598722634:5acf8e50ad5a2466ac99c6797756602d401610df,level_up,11.383923611111115,50,level_up,0.14439655172413793,opted_out
opted_out_1607034760:9f49ea7dffa7c3434fe441491b9c2cbfe1039aef,level_up,52.5678587962963,100,level_up,0.14439655172413793,opted_out
opted_out_1591639015:6c345163526f6b87ff58922baf80e5ffa0b76a46,level_up,0.11238425925925924,50,level_up,0.14439655172413793,opted_out
opted_out_1591676964:7201553a1770fccd028d479f41a7467f9eb59000,level_up,0.0007638888888888888,50,level_up,0.14439655172413793,opted_out
opted_out_1598892598:542fb58529e1bd1a0413aad89f4031e68c1202d2,level_up,1.8592013888888892,50,level_up,0.14439655172413793,opted_out
opted_out_1595162892:bc25c814e54422b85c200cc016f26d63770ab542,level_up,45.815983796296294,50,level_up,0.14439655172413793,opted_out
opted_out_1595163028:7328e22b36922cb034e01e6de80f4b78da67ebae,level_up,45.741226851851856,50,level_up,0.14439655172413793,opted_out
opted_out_1595163162:b7d329d4c31b5e37057f9304d906d076abc95fef,level_up,45.735324074074065,50,level_up,0.14439655172413793,opted_out
opted_out_1614217474:0eca96f847c7954bcb1d3d6138280e8c28ec68ad,level_up,266.2692476851852,50,level_up,0.14439655172413793,opted_out
opted_out_1595163227:3f1d6c82178c2e0d676de1cdc9656d369a9727bc,level_up,45.71479166666666,50,level_up,0.14439655172413793,opted_out
opted_out_1595163281:691eacea678b5a2443c4411dd0e2f76fc1435e96,level_up,45.70672453703704,50,level_up,0.14439655172413793,opted_out
opted_out_1595163421:244df1849f3978179e020cb8d91c0dbe7bc74956,level_up,45.701493055555545,50,level_up,0.14439655172413793,opted_out
opted_out_1595163629:790d58b5cc404c4055fb0ff20ad127fbf0910139,level_up,45.69387731481481,50,level_up,0.14439655172413793,opted_out
opted_out_1595163816:f277ec8115e49f36ae9c6d90d1dbdbcc3efe0e02,level_up,45.69196759259259,50,level_up,0.14439655172413793,opted_out
opted_out_1595163880:9eb4407827b0471a48fa568a3f966d1969f685b6,level_up,45.67796296296297,50,level_up,0.14439655172413793,opted_out
opted_out_1595163915:2c5366ee04bc0934e4ff166cd3c6230a0666be68,level_up,45.677685185185176,50,level_up,0.14439655172413793,opted_out
opted_out_1595163982:a40e8d7be434be007d5664b6de4ad65f71873636,level_up,45.65262731481482,50,level_up,0.14439655172413793,opted_out
opted_out_1595164041:8b64df124db025f3bd4fcb515a056e14d178c34b,level_up,45.40871527777777,50,level_up,0.14439655172413793,opted_out
opted_out_1595164146:769fd72b7c97081491bd8b68390ba6f4303d3b0f,level_up,45.381851851851856,50,level_up,0.14439655172413793,opted_out
opted_out_1598722784:f55ef3cb057c08e1eec806242c1d243f2045ab4d,level_up,2.3319212962962963,50,level_up,0.14439655172413793,opted_out
opted_out_1601550705:415c18aa1e53cf0c963ac3da0542cda18695bf7e,level_up,0.0004976851851851852,50,level_up,0.14439655172413793,opted_out
opted_out_1595164204:ad502661a0f32ddcce6af8b8dcdfd026ca33a43c,level_up,45.25387731481482,50,level_up,0.14439655172413793,opted_out
opted_out_1595164178:98c01f1eaba306988cc29b726801df3724302d64,level_up,45.255393518518524,50,level_up,0.14439655172413793,opted_out
opted_out_1595164256:4b3781f19af28c28ea687b6f2d030af7e610e9d8,level_up,45.25336805555556,50,level_up,0.14439655172413793,opted_out
opted_out_1595233322:f7ce5d1693799c55605fe0110aa91ab74b5c53de,level_up,46.0484375,50,level_up,0.14439655172413793,opted_out
opted_out_1621998942:d0570ff893c46861683a7c64c22e7db5cc5ecf6b,level_up,355.8339236111111,50,level_up,0.14439655172413793,opted_out
opted_out_1595233324:073a3c79343c01a42b8999d7f1a4b18638d4dd82,level_up,46.046574074074066,50,level_up,0.14439655172413793,opted_out
opted_out_1595233327:416f7ec8c21eca733c0bdcf492e59dac8919d92f,level_up,46.04462962962963,50,level_up,0.14439655172413793,opted_out
opted_out_1595233323:f26082d365f0e72ce23bea95382e49b1260531a9,level_up,46.04741898148149,50,level_up,0.14439655172413793,opted_out
opted_out_1595233328:622d6a20c89674fc3009bd633a7cd0cbc0e48346,level_up,46.04440972222223,50,level_up,0.14439655172413793,opted_out
opted_out_1595233325:43bfb17ec5486faf7bc56933f9877ba136886ae6,level_up,46.04630787037037,50,level_up,0.14439655172413793,opted_out
opted_out_1595233329:6cc2a46dca24bba1a92587bf60dd42feb1373700,level_up,46.0379050925926,50,level_up,0.14439655172413793,opted_out
opted_out_1595233330:317477465a3517af8a3f236801e0b5782035e26a,level_up,46.03540509259259,50,level_up,0.14439655172413793,opted_out
opted_out_1591684958:eca547ee5cd63e27e7abbc520732ba6d93c14de8,level_up,4.968032407407407,50,level_up,0.14439655172413793,opted_out
opted_out_1595233331:fba95093acc5830514339ff1f40fdbd96f70d085,level_up,46.03479166666666,50,level_up,0.14439655172413793,opted_out
opted_out_1595233334:f67599a7745ac18703fe625ac41e51d51665e743,level_up,46.03177083333333,50,level_up,0.14439655172413793,opted_out
opted_out_1595233332:b1c67a5f8ce830923ae453997e3ae44fdd0e6eb2,level_up,46.03417824074074,50,level_up,0.14439655172413793,opted_out
opted_out_1595233335:ba23dad4b471f7720db387d68c4dda98adb557a4,level_up,46.02837962962963,50,level_up,0.14439655172413793,opted_out
opted_out_1595233336:96bd696ec0aa652f7b6100fc67c8a162e0318ba4,level_up,46.026388888888896,50,level_up,0.14439655172413793,opted_out
opted_out_1595233337:efc63c160ed9bed4e42fe0452732d4740aa1a96a,level_up,46.0259837962963,50,level_up,0.14439655172413793,opted_out
opted_out_1595233340:db1218dd8d58f8df335c04c2874aaef1788d83a3,level_up,46.02505787037037,50,level_up,0.14439655172413793,opted_out
opted_out_1595233341:18031626034a4afe9fcaf28442aa3d83a3de73c4,level_up,46.025,50,level_up,0.14439655172413793,opted_out
opted_out_1595233344:8c74ab3f04a9616869c07cdcebab30536c473eb0,level_up,46.02487268518519,50,level_up,0.14439655172413793,opted_out
opted_out_1595233339:a5ec4259532ef664428b0c35c8e82807cfaf557f,level_up,46.025173611111114,50,level_up,0.14439655172413793,opted_out
opted_out_1591685004:55b9b8b91157bcffc751e11a6e0d416c6a77fba3,level_up,4.953333333333333,50,level_up,0.14439655172413793,opted_out
opted_out_1595233345:ff928232983f14781fbfc06bfb59b172e53b65dd,level_up,46.01778935185185,50,level_up,0.14439655172413793,opted_out
opted_out_1595233346:b55e175a068692dac9d10d38aa16c826ba5a12e0,level_up,46.01648148148149,50,level_up,0.14439655172413793,opted_out
